20, 2, 40, 0, 0, 0, 0
1,0,0,0.5,0.5,0.5,0.5
0.951057,0.293893,0.0676,0.402754,0.551282,0.586008,0.436431
0.809017,0.475528,0.248149,0.311929,0.524287,0.694326,0.381752
0.587785,0.475528,0.493908,0.321822,0.350678,0.869841,0.129743
0.309017,0.293893,0.757327,0.224409,0.118177,0.930797,-0.263232
6.12323e-17,6.12323e-17,1,3.9791e-17,1.70697e-17,0.928606,-0.371068
-0.309017,-0.293893,0.757327,-0.235517,-0.0941118,0.898243,-0.358935
-0.587785,-0.475528,0.493908,-0.431985,-0.199832,0.852785,-0.214975
-0.809017,-0.475528,0.248149,-0.404477,-0.456701,0.75347,0.245166
-0.951057,-0.293893,0.0676,-0.412335,-0.544153,0.593552,0.426114
-1,-1.22465e-16,0,0.5,0.5,-0.5,-0.5
-0.951057,0.293893,0.0676,-0.551282,-0.402754,0.436431,0.586008
-0.809017,0.475528,0.248149,-0.524287,-0.311929,0.381752,0.694326
-0.587785,0.475528,0.493908,-0.350678,-0.321822,0.129743,0.869841
-0.309017,0.293893,0.757327,-0.118177,-0.224409,-0.263232,0.930797
-1.83697e-16,1.83697e-16,1,-5.1209e-17,-1.19373e-16,-0.371068,0.928606
0.309017,-0.293893,0.757327,0.0941118,0.235517,-0.358935,0.898243
0.587785,-0.475528,0.493908,0.199832,0.431985,-0.214975,0.852785
0.809017,-0.475528,0.248149,0.456701,0.404477,0.245166,0.75347
0.951057,-0.293893,0.0676,0.544153,0.412335,0.426114,0.593552
1,8.51295e-08,1.95336e-08,0.5,0.5,0.5,0.5
1,2.56513e-06,5.88587e-07,0.499999,0.5,0.500001,0.5
1,1.83214e-05,4.20398e-06,0.499994,0.500004,0.500006,0.499996
0.999999,7.25348e-05,1.66437e-05,0.499978,0.500014,0.500022,0.499986
0.999998,0.000207718,4.76625e-05,0.499936,0.50004,0.500064,0.49996
0.999996,0.000484422,0.000111155,0.499851,0.500093,0.500149,0.499906
0.999992,0.000980054,0.000224882,0.499699,0.500188,0.500302,0.49981
0.999985,0.00178621,0.000409865,0.499452,0.500343,0.500551,0.499654
0.999973,0.0030049,0.000689514,0.499077,0.500576,0.500927,0.499417
0.999952,0.00474401,0.00108859,0.498543,0.500909,0.501463,0.499079
0.99992,0.00711228,0.00163206,0.497814,0.501362,0.502192,0.498619
0.999868,0.0102142,0.00234391,0.496859,0.501954,0.503145,0.498014
0.999788,0.0141448,0.00324599,0.495646,0.502702,0.504352,0.497246
0.999667,0.018985,0.00435692,0.49415,0.503621,0.505836,0.496298
0.999488,0.0247973,0.00569106,0.492349,0.504721,0.507613,0.495154
0.999234,0.031622,0.00725776,0.490229,0.506006,0.509695,0.493806
0.99888,0.0394746,0.00906063,0.48778,0.507478,0.512083,0.492247
0.998402,0.0483436,0.0110971,0.485005,0.509131,0.514772,0.490475
0.997773,0.0581898,0.0133584,0.481909,0.510955,0.517746,0.488495
0.996969,0.0689465,0.0158291,0.478511,0.512934,0.520982,0.486316
0.995967,0.0805204,0.018488,0.474835,0.515048,0.524449,0.483953
0.994747,0.0927947,0.0213084,0.470914,0.517272,0.52811,0.481425
0.993299,0.105632,0.0242587,0.466787,0.519579,0.531921,0.478757
0.991619,0.118878,0.0273038,0.4625,0.521939,0.535835,0.475977
0.989713,0.13237,0.0304058,0.458104,0.524322,0.539803,0.473118
0.987596,0.145937,0.0335261,0.45365,0.526697,0.543775,0.470213
0.985295,0.159413,0.036626,0.449195,0.529036,0.547702,0.467298
0.982841,0.172639,0.0396691,0.44479,0.531311,0.551539,0.464408
0.980275,0.18547,0.0426219,0.440485,0.5335,0.555246,0.461575
0.977639,0.197783,0.045456,0.436325,0.535583,0.558789,0.458831
0.974977,0.209479,0.0481488,0.432345,0.537547,0.562143,0.456198
0.972328,0.220492,0.0506849,0.428572,0.539382,0.565289,0.453697
0.969725,0.23079,0.0530567,0.425021,0.541087,0.568222,0.451338
0.967193,0.240375,0.0552646,0.421697,0.542663,0.570944,0.449124
0.964742,0.249284,0.0573174,0.418588,0.544119,0.573467,0.447051
0.962374,0.25759,0.0592312,0.415675,0.545468,0.575814,0.445104
0.960076,0.265389,0.0610286,0.412925,0.546729,0.578012,0.443263
0.957825,0.272799,0.0627367,0.410299,0.547921,0.580097,0.441503
0.955592,0.279947,0.0643845,0.407754,0.549066,0.582104,0.439795
0.953345,0.286949,0.0659988,0.405249,0.550181,0.584066,0.438111
0.948716,0.300816,0.0691967,0.400254,0.552376,0.587941,0.434746
0.946323,0.307722,0.0707906,0.397748,0.55346,0.589866,0.433054
0.943876,0.314607,0.0723857,0.395238,0.554534,0.591785,0.431358
0.941375,0.321463,0.0739918,0.392724,0.555592,0.5937,0.429658
0.938819,0.328281,0.0756251,0.390209,0.556625,0.595616,0.427957
0.936207,0.335043,0.0773094,0.387696,0.557619,0.597542,0.426259
0.933537,0.341729,0.0790751,0.38519,0.558557,0.599486,0.42457
0.930808,0.348315,0.0809581,0.382695,0.55942,0.601459,0.422895
0.928018,0.354775,0.082999,0.380218,0.560185,0.603475,0.421242
0.925166,0.36108,0.0852409,0.377763,0.560829,0.605547,0.419616
0.922251,0.3672,0.0877271,0.375338,0.561329,0.607688,0.418027
0.919271,0.373108,0.0905,0.372947,0.561662,0.609911,0.416479
0.916226,0.378776,0.0935978,0.370596,0.561806,0.612228,0.41498
0.913115,0.384183,0.0970534,0.36829,0.561745,0.614649,0.413536
0.909938,0.389309,0.100892,0.366032,0.561465,0.61718,0.412149
0.906694,0.394139,0.105131,0.363824,0.560955,0.619828,0.410822
0.903384,0.398667,0.109777,0.361666,0.560214,0.622593,0.409557
0.900006,0.402891,0.114825,0.359557,0.559241,0.625473,0.408352
0.896561,0.406815,0.120259,0.357496,0.558045,0.628464,0.407204
0.89305,0.410453,0.126055,0.355478,0.556639,0.631557,0.406109
0.889472,0.413822,0.132174,0.353499,0.555042,0.634739,0.405061
0.885829,0.416951,0.138572,0.35155,0.553278,0.637996,0.404051
0.882124,0.41987,0.145193,0.349626,0.551376,0.641312,0.40307
0.878358,0.422617,0.151978,0.347718,0.549368,0.644667,0.402109
0.874535,0.425235,0.158862,0.345818,0.54729,0.648041,0.401157
0.870661,0.427768,0.165779,0.343915,0.545178,0.651414,0.400203
0.866739,0.430263,0.172664,0.342003,0.543069,0.654767,0.399237
0.862776,0.432766,0.179456,0.340072,0.540999,0.65808,0.39825
0.858777,0.435319,0.186097,0.338115,0.539,0.661336,0.397231
0.854748,0.437961,0.192539,0.336126,0.5371,0.664521,0.396174
0.850694,0.440726,0.198744,0.334101,0.535324,0.667624,0.395073
