0.100642,0.110774,-2.43187
0.0907958,0.10329,-2.43298
0.0812597,0.0957736,-2.43337
0.0720783,0.0882048,-2.43294
0.0632793,0.0805666,-2.43164
0.054872,0.0728468,-2.42945
0.0468458,0.0650386,-2.42644
0.0391708,0.0571418,-2.42267
0.0317993,0.0491626,-2.41829
0.0246692,0.041113,-2.41345
0.0177098,0.0330089,-2.40833
0.0108501,0.024868,-2.4031
0.00403048,0.0167064,-2.3979
-0.0115731,-0.00135247,-2.3871
-0.0185068,-0.00982364,-2.3819
-0.0251236,-0.0179548,-2.377
-0.0317159,-0.0261024,-2.37216
-0.0382904,-0.03426,-2.36742
-0.0448562,-0.042419,-2.36281
-0.0514249,-0.0505686,-2.35841
-0.0580104,-0.0586962,-2.35426
-0.0646285,-0.0667877,-2.35043
-0.0712961,-0.0748281,-2.347
-0.0780307,-0.0828021,-2.34402
-0.0848499,-0.0906945,-2.34155
-0.0917702,-0.098491,-2.33964
-0.0988063,-0.106179,-2.33833
-0.105971,-0.113746,-2.33764
-0.113273,-0.121186,-2.33759
-0.120718,-0.128491,-2.33817
-0.128308,-0.135659,-2.33936
-0.136039,-0.142693,-2.34111
-0.143905,-0.149596,-2.34338
-0.151894,-0.156377,-2.3461
-0.15999,-0.163051,-2.34918
-0.168174,-0.169632,-2.35254
-0.176424,-0.17614,-2.35607
-0.184716,-0.182598,-2.35968
-0.193026,-0.189029,-2.36327
-0.201327,-0.195458,-2.36673
-0.209596,-0.201911,-2.36998
-0.217811,-0.208411,-2.37294
-0.225953,-0.214978,-2.37554
-0.234007,-0.221629,-2.37775
-0.241963,-0.228376,-2.37954
-0.249817,-0.235226,-2.38091
-0.257571,-0.242177,-2.38187
-0.265232,-0.249224,-2.38247
-0.272815,-0.256351,-2.38278
-0.280337,-0.263542,-2.38286
-0.287819,-0.270774,-2.38279
-0.295284,-0.278023,-2.38267
-0.302751,-0.285272,-2.38255
-0.32532,-0.306826,-2.38246
-0.324898,-0.306548,-2.3824
-0.332399,-0.31378,-2.38237
-0.339893,-0.32099,-2.38237
-0.34737,-0.328159,-2.38245
-0.35482,-0.335264,-2.38266
-0.362231,-0.342274,-2.38304
-0.369591,-0.349157,-2.38367
-0.376887,-0.355876,-2.38461
-0.384106,-0.362392,-2.38592
-0.391238,-0.368669,-2.38767
-0.398274,-0.374673,-2.38992
-0.405205,-0.38037,-2.39271
-0.412028,-0.385737,-2.3961
-0.418739,-0.390753,-2.40009
-0.425339,-0.395408,-2.40472
-0.431831,-0.399699,-2.40996
-0.438221,-0.403632,-2.4158
-0.444516,-0.407225,-2.4222
-0.450728,-0.410501,-2.4291
-0.456871,-0.413495,-2.43645
-0.462961,-0.416247,-2.44415
-0.469015,-0.418805,-2.45211
-0.475053,-0.421221,-2.46025
-0.481096,-0.42355,-2.46846
-0.487164,-0.425846,-2.47663
-0.493279,-0.428166,-2.48468
-0.499459,-0.430558,-2.4925
-0.505722,-0.43307,-2.50004
-0.512082,-0.435737,-2.50721
-0.51855,-0.438588,-2.51398
-0.52513,-0.441639,-2.52033
-0.531824,-0.444895,-2.52624
-0.538626,-0.448346,-2.53175
-0.545528,-0.451972,-2.5369
-0.552515,-0.455739,-2.54174
-0.55957,-0.459607,-2.54636
-0.566676,-0.463528,-2.55083
-0.573813,-0.467456,-2.55523
-0.580968,-0.471353,-2.55963
-0.597136,-0.47993,-2.56963
-0.604264,-0.483658,-2.57404
-0.611387,-0.487329,-2.57849
-0.618515,-0.490949,-2.58302
-0.625633,-0.494498,-2.58772
-0.632722,-0.497948,-2.59268
-0.639758,-0.501266,-2.59803
-0.646717,-0.504414,-2.6039
-0.653574,-0.507348,-2.61043
-0.660302,-0.510026,-2.61776
-0.666875,-0.512402,-2.62605
-0.67327,-0.514437,-2.6354
-0.679466,-0.516093,-2.64594
-0.685444,-0.517339,-2.65774
-0.69119,-0.518152,-2.67087
-0.696694,-0.518521,-2.68534
-0.701948,-0.518442,-2.70115
-0.706954,-0.517925,-2.71825
-0.711716,-0.516989,-2.73655
-0.716245,-0.515665,-2.75594
-0.720559,-0.513993,-2.77628
-0.724681,-0.512022,-2.79739
-0.728644,-0.509808,-2.81907
-0.732482,-0.50741,-2.84111
-0.736237,-0.50489,-2.86331
-0.739954,-0.50231,-2.88543
-0.74368,-0.499728,-2.90728
-0.747462,-0.497199,-2.92865
-0.751344,-0.494768,-2.94939
-0.755363,-0.492472,-2.96935
-0.759551,-0.490338,-2.98844
-0.763929,-0.48838,-3.00661
-0.768506,-0.486598,-3.02386
-0.773278,-0.484982,-3.04023
-0.778229,-0.483507,-3.05581
-0.783329,-0.482138,-3.07073
-0.78854,-0.480831,-3.08517
-0.793817,-0.479539,-3.09928
-0.799115,-0.478213,-3.11326
-0.804395,-0.476814,-3.12723
-0.81173,-0.474714,3.13638
-0.81693,-0.47313,3.12241
-0.822253,-0.471388,3.10786
-0.827544,-0.469561,3.09327
-0.832801,-0.46764,3.07856
-0.838021,-0.465613,3.06364
-0.843201,-0.463465,3.04843
-0.848337,-0.461177,3.0328
-0.853423,-0.458729,3.01664
-0.858451,-0.456101,2.99981
-0.863412,-0.45327,2.98222
-0.868298,-0.450216,2.96374
-0.873095,-0.44692,2.94429
-0.877793,-0.443366,2.92379
-0.882376,-0.439541,2.90221
-0.886831,-0.435438,2.87951
-0.891145,-0.431054,2.85571
-0.895159,-0.426557,2.83171
-0.89887,-0.421989,2.80771
-0.902307,-0.417357,2.78371
-0.905501,-0.412663,2.75971
-0.908482,-0.40791,2.73571
-0.911277,-0.4031,2.71171
-0.913914,-0.398233,2.68771
-0.916418,-0.393307,2.66371
-0.918811,-0.388323,2.63971
-0.921115,-0.383277,2.61571
-0.923354,-0.378167,2.59171
-0.925552,-0.372987,2.56771
-0.927725,-0.367733,2.54371
-0.929887,-0.3624,2.51971
-0.932049,-0.356986,2.49571
-0.934214,-0.351485,2.47171
-0.936382,-0.345896,2.44771
-0.938542,-0.340218,2.42371
-0.940678,-0.334455,2.39971
-0.942762,-0.328613,2.37571
-0.944765,-0.322702,2.35171
-0.946654,-0.316733,2.32771
-0.948403,-0.310716,2.30371
-0.950018,-0.304654,2.27971
-0.951138,-0.299989,2.26131
-0.952478,-0.293857,2.23731
-0.953695,-0.28766,2.21331
-0.954802,-0.281375,2.18931
-0.955821,-0.274966,2.16531
-0.956778,-0.268384,2.14131
-0.957686,-0.261712,2.11781
-0.958572,-0.25498,2.09514
-0.959472,-0.248172,2.07343
-0.960421,-0.241268,2.05282
-0.961455,-0.23425,2.03344
-0.962604,-0.227101,2.01539
-0.963897,-0.219809,1.99877
-0.965356,-0.212363,1.98361
-0.966999,-0.204757,1.96994
-0.968834,-0.19699,1.95774
-0.970865,-0.189067,1.94697
-0.973084,-0.180997,1.93752
-0.975478,-0.172796,1.92929
-0.978023,-0.164483,1.9221
-0.980687,-0.15608,1.91579
-0.983433,-0.147613,1.91014
-0.986214,-0.139108,1.90493
-0.98898,-0.130591,1.89994
-0.991678,-0.122089,1.89493
-0.994254,-0.113624,1.88969
-0.996654,-0.105219,1.88402
-0.998829,-0.0968895,1.87773
-1.00074,-0.08865,1.87069
-1.00234,-0.0805095,1.8628
-1.00363,-0.0724728,1.854
-1.00458,-0.0645405,1.84428
-1.00521,-0.0567083,1.8337
-1.00553,-0.0489679,1.82233
-1.00557,-0.0413069,1.81033
-1.00539,-0.0337097,1.79785
-1.00501,-0.0261586,1.78507
-1.00451,-0.018636,1.77218
-1.00391,-0.0111273,1.75931
-1.00296,-0.000241561,1.74085
-1.00214,0.00729198,1.72798
-1.00125,0.0149508,1.71505
-1.00027,0.0225821,1.70218
-0.999217,0.0301856,1.68942
-0.99809,0.0377615,1.67681
-0.996904,0.04531,1.6644
-0.995671,0.0528319,1.65223
-0.994406,0.0603283,1.64038
-0.993123,0.0678008,1.6289
-0.991838,0.0752515,1.61785
-0.990567,0.0826827,1.60729
-0.989323,0.090097,1.59725
-0.98812,0.0974972,1.58778
-0.986969,0.104886,1.57889
-0.985878,0.112265,1.5706
-0.984853,0.119638,1.5629
-0.983894,0.127006,1.55577
-0.983001,0.134369,1.54917
-0.982168,0.141729,1.54305
-0.981385,0.149086,1.53735
-0.980639,0.156438,1.532
-0.979915,0.163786,1.52691
-0.979194,0.171126,1.52199
-0.978454,0.178457,1.51714
-0.977674,0.185778,1.51228
-0.976831,0.193084,1.50731
-0.975903,0.200374,1.50215
-0.97487,0.207646,1.49672
-0.973714,0.214896,1.49098
-0.97242,0.222122,1.48487
-0.970979,0.229323,1.47839
-0.969387,0.236496,1.47151
-0.967645,0.243641,1.46427
-0.965761,0.250757,1.4567
-0.963747,0.257844,1.44886
-0.961619,0.264904,1.44081
-0.959398,0.271939,1.43263
-0.957105,0.278949,1.42441
-0.954756,0.285939,1.41618
-0.950702,0.297723,1.40236
-0.948201,0.304686,1.39414
-0.945631,0.31169,1.38586
-0.943008,0.318651,1.37755
-0.940332,0.325554,1.36919
-0.937603,0.332382,1.36072
-0.934821,0.339112,1.3521
-0.931985,0.345719,1.34326
-0.929095,0.352175,1.33416
-0.926149,0.358452,1.32471
-0.923147,0.364525,1.31487
-0.920087,0.370367,1.30458
-0.916969,0.375956,1.29379
-0.913792,0.381275,1.28246
-0.910556,0.38631,1.27058
-0.907261,0.391054,1.25813
-0.90391,0.395506,1.24511
-0.900502,0.399671,1.23155
-0.897042,0.403562,1.21748
-0.893529,0.407197,1.20295
-0.889969,0.410603,1.18802
-0.886362,0.413809,1.17276
-0.88271,0.416849,1.15727
-0.879017,0.419764,1.14162
-0.875282,0.422592,1.12591
-0.871505,0.425375,1.11024
-0.867687,0.428154,1.09469
-0.863826,0.430965,1.07934
-0.85992,0.433841,1.06427
-0.855968,0.43681,1.04954
-0.851967,0.439891,1.03518
-0.847915,0.443096,1.02121
-0.843813,0.446427,1.00765
-0.839658,0.449876,0.994459
-0.835451,0.453427,0.981609
-0.831194,0.457055,0.969041
-0.826887,0.460728,0.956687
-0.822533,0.464411,0.944469
-0.818134,0.468068,0.932314
-0.813692,0.471671,0.920162
-0.807136,0.47681,0.90241
-0.802599,0.48026,0.890258
-0.797893,0.483726,0.877698
-0.793145,0.487118,0.865069
-0.78835,0.490425,0.85229
-0.783504,0.493635,0.839256
-0.778597,0.496729,0.825841
-0.773621,0.499687,0.811904
-0.768567,0.502484,0.797296
-0.763424,0.505096,0.781867
-0.758184,0.507495,0.765472
-0.75284,0.509655,0.747979
-0.747385,0.511549,0.729276
-0.741816,0.513153,0.709274
-0.736135,0.514445,0.687915
-0.730346,0.515407,0.665174
-0.724483,0.516025,0.641174
-0.718842,0.516286,0.617174
-0.713396,0.516231,0.593174
-0.708118,0.5159,0.569174
-0.702984,0.515327,0.545174
-0.697959,0.514553,0.521174
-0.693022,0.513603,0.497174
-0.688155,0.512499,0.473174
-0.68334,0.511262,0.449174
-0.678556,0.509913,0.425174
-0.673782,0.50847,0.401174
-0.668993,0.506954,0.377174
-0.664166,0.505383,0.353174
-0.659274,0.503776,0.329174
-0.654292,0.502148,0.305174
-0.649196,0.500512,0.281174
-0.643986,0.498862,0.257174
-0.638663,0.497193,0.233174
-0.633231,0.495496,0.209174
-0.627708,0.493754,0.185174
-0.622119,0.491946,0.161174
-0.6165,0.490048,0.137174
-0.610889,0.488035,0.113174
-0.60532,0.48589,0.0891739
-0.599783,0.48362,0.0651739
-0.59561,0.481772,0.0467739
-0.590191,0.479245,0.0227739
-0.584782,0.476584,-0.00122606
-0.579359,0.473782,-0.0252261
-0.573879,0.470833,-0.0492261
-0.568286,0.467723,-0.0732261
-0.56251,0.464433,-0.0972261
-0.55647,0.46094,-0.121226
-0.550282,0.457335,-0.144439
-0.543914,0.45363,-0.166695
-0.537322,0.449827,-0.187894
-0.530466,0.445929,-0.207954
-0.523315,0.441935,-0.226811
-0.515844,0.43785,-0.244427
-0.508041,0.433673,-0.260787
-0.499901,0.42941,-0.275908
-0.491434,0.425062,-0.289833
-0.48266,0.420634,-0.302637
-0.473611,0.416129,-0.314423
-0.464331,0.411552,-0.325318
-0.454871,0.406903,-0.335472
-0.445293,0.402184,-0.345052
-0.435664,0.397393,-0.354239
-0.426055,0.392528,-0.363218
-0.416537,0.387583,-0.372176
-0.407182,0.382551,-0.381291
-0.398057,0.377424,-0.390728
-0.389219,0.372194,-0.400629
-0.380718,0.366852,-0.411111
-0.37259,0.361392,-0.422256
-0.364857,0.355808,-0.43411
-0.357525,0.350099,-0.44668
-0.350583,0.344265,-0.459929
-0.344004,0.338312,-0.473785
-0.337746,0.332246,-0.48814
-0.331754,0.326076,-0.502859
-0.32597,0.319814,-0.517798
-0.320332,0.31347,-0.532814
-0.314793,0.307053,-0.547791
-0.307188,0.298082,-0.568368
-0.301838,0.291452,-0.583345
-0.29642,0.284619,-0.598461
-0.291088,0.277726,-0.613443
-0.285817,0.270771,-0.628216
-0.280571,0.263756,-0.64268
-0.275311,0.25668,-0.656718
-0.269989,0.249544,-0.670195
-0.264551,0.242349,-0.682971
-0.258945,0.235094,-0.694903
-0.253115,0.227782,-0.705854
-0.247007,0.220415,-0.715699
-0.240574,0.212997,-0.72433
-0.233774,0.205535,-0.731665
-0.226573,0.198035,-0.73765
-0.218948,0.190508,-0.742261
-0.210888,0.182966,-0.745511
-0.202396,0.175422,-0.747449
-0.193487,0.167889,-0.748156
-0.18419,0.16038,-0.747751
-0.174549,0.152907,-0.74638
-0.164618,0.145479,-0.744219
-0.154463,0.138103,-0.741463
-0.14416,0.130779,-0.738324
-0.133787,0.123502,-0.73502
-0.123428,0.116265,-0.731769
-0.113166,0.109054,-0.728782
-0.103078,0.101851,-0.726252
-0.0932346,0.0946353,-0.724346
-0.0836961,0.0873871,-0.723201
-0.0745073,0.080086,-0.722911
-0.0656968,0.0727145,-0.72353
-0.057274,0.0652596,-0.725061
-0.0492292,0.0577138,-0.72746
-0.0415326,0.0500759,-0.730635
-0.0341368,0.0423512,-0.734455
-0.02698,0.0345504,-0.73876
-0.0199914,0.0266888,-0.74337
-0.0131003,0.0187832,-0.748115
-0.00624723,0.0108492,-0.752852
0.0092831,-0.00703942,-0.76319
0.0162106,-0.0152384,-0.767928
0.0228736,-0.0231637,-0.772432
0.0295129,-0.0311125,-0.776895
0.0361349,-0.0390783,-0.781281
0.0427487,-0.0470523,-0.785543
0.0493657,-0.0550236,-0.789625
0.0559999,-0.0629793,-0.793464
0.0626669,-0.0709053,-0.796995
0.0693835,-0.0787866,-0.80015
0.0761673,-0.0866075,-0.802866
0.0830357,-0.0943528,-0.805083
0.0900051,-0.102008,-0.806751
0.0970902,-0.10956,-0.807831
0.104303,-0.116998,-0.808297
0.111654,-0.124312,-0.808139
0.119147,-0.131497,-0.807361
0.126785,-0.138551,-0.805986
0.134564,-0.145474,-0.80405
0.142476,-0.152271,-0.801608
0.150511,-0.15895,-0.798729
0.158652,-0.165526,-0.795491
0.16688,-0.172012,-0.791986
0.175173,-0.17843,-0.788311
0.183508,-0.1848,-0.784567
0.191858,-0.191147,-0.780855
0.200199,-0.197495,-0.777272
0.208507,-0.20387,-0.773907
0.21676,-0.210294,-0.770837
0.224938,-0.216787,-0.768125
0.233027,-0.223368,-0.765816
0.241017,-0.230047,-0.763932
0.248904,-0.236831,-0.762476
0.256689,-0.243719,-0.761427
0.264381,-0.250704,-0.760742
0.271993,-0.257773,-0.760361
0.279544,-0.264907,-0.760207
0.287054,-0.272084,-0.7602
0.294546,-0.279281,-0.760258
0.302038,-0.286479,-0.760317
0.324615,-0.308002,-0.760341
0.324227,-0.307668,-0.760339
0.331753,-0.314855,-0.76032
0.33927,-0.322021,-0.760263
0.346769,-0.329148,-0.760131
0.354241,-0.336213,-0.759878
0.361674,-0.343185,-0.759448
0.369055,-0.35003,-0.758778
0.37637,-0.356713,-0.757802
0.383609,-0.363195,-0.756452
0.390761,-0.369439,-0.754665
0.397815,-0.37541,-0.752381
0.404764,-0.381077,-0.749551
0.411604,-0.386414,-0.746134
0.418333,-0.391402,-0.742106
0.42495,-0.396029,-0.737454
0.431458,-0.400294,-0.732185
0.437863,-0.404203,-0.726319
0.444173,-0.407771,-0.719895
0.4504,-0.411024,-0.712966
0.456558,-0.413996,-0.7056
0.462661,-0.416726,-0.697877
0.468728,-0.419264,-0.689889
0.474779,-0.42166,-0.681732
0.480834,-0.42397,-0.673507
0.486914,-0.426248,-0.665314
0.49304,-0.42855,-0.657252
0.49923,-0.430927,-0.649408
0.505504,-0.433422,-0.641861
0.511874,-0.436074,-0.634673
0.51835,-0.438911,-0.627888
0.524939,-0.441948,-0.621529
0.531641,-0.445191,-0.615599
0.538451,-0.448629,-0.610076
0.545361,-0.452243,-0.604919
0.552355,-0.455999,-0.600065
0.559417,-0.459856,-0.59544
0.566529,-0.463766,-0.590962
0.573672,-0.467685,-0.58655
0.580833,-0.471572,-0.582138
0.597007,-0.48014,-0.572127
0.604141,-0.48386,-0.567716
0.61127,-0.487523,-0.563258
0.618403,-0.491134,-0.558715
0.625526,-0.494675,-0.55401
0.632619,-0.498118,-0.549041
0.63966,-0.501429,-0.543688
0.646624,-0.504569,-0.537815
0.653484,-0.507497,-0.53128
0.660216,-0.510168,-0.523938
0.666793,-0.512539,-0.51565
0.673192,-0.514567,-0.506288
0.679391,-0.516217,-0.495746
0.685373,-0.517458,-0.483937
0.691122,-0.518266,-0.470806
0.696629,-0.51863,-0.45633
0.701887,-0.518546,-0.440518
0.706895,-0.518024,-0.423419
0.71166,-0.517084,-0.405113
0.716192,-0.515755,-0.385717
0.720508,-0.514079,-0.365377
0.724633,-0.512104,-0.344267
0.728598,-0.509886,-0.322582
0.732438,-0.507485,-0.300532
0.736195,-0.504961,-0.278334
0.739915,-0.502378,-0.256207
0.743643,-0.499794,-0.234359
0.747427,-0.497261,-0.212983
0.75131,-0.494827,-0.192246
0.755331,-0.492529,-0.172284
0.759521,-0.490392,-0.15319
0.7639,-0.488431,-0.135017
0.768479,-0.486647,-0.117768
0.773252,-0.485029,-0.101398
0.778204,-0.483552,-0.0858159
0.783305,-0.482181,-0.0708891
0.788518,-0.480873,-0.0564557
0.793796,-0.479578,-0.0423377
0.799095,-0.47825,-0.0283624
0.804376,-0.476849,-0.0143888
0.811712,-0.474748,0.0051848
0.816912,-0.473163,0.0191584
0.822236,-0.471419,0.0337078
0.827528,-0.469591,0.0483059
0.832786,-0.467668,0.0630185
0.838007,-0.46564,0.0779309
0.843188,-0.463491,0.093145
0.848324,-0.461202,0.108775
0.853411,-0.458753,0.12494
0.858439,-0.456124,0.141763
0.863401,-0.453292,0.159361
0.868287,-0.450237,0.17784
0.873085,-0.44694,0.197291
0.877783,-0.443385,0.217786
0.882367,-0.439559,0.239373
0.886823,-0.435455,0.262071
0.891137,-0.43107,0.285872
0.895152,-0.426572,0.309872
0.898862,-0.422004,0.333872
0.9023,-0.417371,0.357872
0.905494,-0.412677,0.381872
0.908475,-0.407924,0.405872
0.91127,-0.403113,0.429872
0.913908,-0.398246,0.453872
0.916412,-0.39332,0.477872
0.918805,-0.388335,0.501872
0.92111,-0.383289,0.525872
0.923349,-0.378178,0.549872
0.925547,-0.372998,0.573872
0.927721,-0.367743,0.597872
0.929883,-0.362411,0.621872
0.932044,-0.356996,0.645872
0.93421,-0.351495,0.669872
0.936378,-0.345905,0.693872
0.938539,-0.340227,0.717872
0.940674,-0.334464,0.741872
0.942759,-0.328622,0.765872
0.944762,-0.322711,0.789872
0.946651,-0.316741,0.813872
0.9484,-0.310724,0.837872
0.950016,-0.304661,0.861872
0.951145,-0.299989,0.880272
0.952575,-0.293789,0.904272
0.954024,-0.287413,0.928272
0.955511,-0.280839,0.952272
0.957068,-0.274031,0.976272
0.958682,-0.266986,1.00027
0.960351,-0.259698,1.02427
0.962076,-0.252151,1.04827
0.963857,-0.244331,1.07227
0.965695,-0.236226,1.09627
0.967591,-0.227821,1.12027
0.969544,-0.219099,1.14427
0.971559,-0.210041,1.16827
0.97364,-0.200625,1.19227
0.975797,-0.190821,1.21627
0.978045,-0.180592,1.24027
0.980407,-0.169888,1.26427
0.98292,-0.158637,1.28827
0.985624,-0.146754,1.31227
0.988422,-0.134323,1.33627
0.991325,-0.121288,1.36027
0.994027,-0.109105,1.38161
0.996527,-0.0979272,1.4002
0.998834,-0.0877977,1.41617
1.00095,-0.0787332,1.4297
1.00287,-0.0707245,1.44103
1.00458,-0.0637374,1.45042
1.00606,-0.0577156,1.45818
1.0073,-0.0525834,1.46461
1.00829,-0.0482496,1.47
1.00902,-0.0446123,1.47464
1.00949,-0.0415635,1.47878
1.00972,-0.0389946,1.48262
1.00973,-0.0368013,1.48632
1.00957,-0.0348887,1.48997
1.00927,-0.033175,1.49361
1.0089,-0.0315951,1.49723
1.00849,-0.0301027,1.50078
1.0081,-0.0286711,1.50419
