0.000675744,-0.000433412,0.000674458,0.000554242,0.000554277,0.000554249,1
0.0027106,-0.00173351,0.00269039,0.00221688,0.00221722,0.00221695,0.999993
0.00647068,-0.00411633,0.0063572,0.00526473,0.00526631,0.00526505,0.999958
0.0120078,-0.00757968,0.0116231,0.00969694,0.00970213,0.00969802,0.999859
0.0193978,-0.0121179,0.0184116,0.0155115,0.0155257,0.0155146,0.999639
0.0283773,-0.0175036,0.0263085,0.0224279,0.0224616,0.0224356,0.999244
0.0375603,-0.0228612,0.034,0.0293341,0.0294037,0.0293509,0.998706
0.0469675,-0.0281715,0.0414774,0.0362203,0.0363621,0.0362568,0.998024
0.0566255,-0.0334096,0.0487295,0.0430741,0.0433501,0.0431496,0.997198
0.0665649,-0.0385455,0.0557429,0.0498801,0.0503831,0.0500252,0.996228
0.0768188,-0.0435432,0.0625021,0.0566204,0.0574783,0.05688,0.995116
0.0874195,-0.0483621,0.0689897,0.0632747,0.0646533,0.0637107,0.99386
0.0983963,-0.0529576,0.0751875,0.0698217,0.0719251,0.0705151,0.992461
0.109772,-0.0572831,0.081077,0.0762392,0.0793087,0.0772919,0.990921
0.121561,-0.0612918,0.0866405,0.0825055,0.0868155,0.084041,0.989239
0.133766,-0.0649392,0.0918624,0.0886008,0.0944527,0.0907638,0.987416
0.146378,-0.0681853,0.0967304,0.0945081,0.102222,0.0974634,0.985454
0.159374,-0.0709969,0.101236,0.100214,0.110121,0.104144,0.983354
0.17272,-0.0733499,0.105377,0.105711,0.11814,0.110813,0.981116
0.186371,-0.0752301,0.109156,0.110997,0.126266,0.117475,0.978742
0.200273,-0.0766346,0.112582,0.116075,0.134481,0.124141,0.976233
0.214369,-0.0775713,0.11567,0.120955,0.142763,0.13082,0.973589
0.228596,-0.0780584,0.11844,0.125652,0.151089,0.13752,0.97081
0.242894,-0.0781235,0.120917,0.130184,0.159436,0.144251,0.967897
0.257203,-0.0778011,0.123127,0.134576,0.167778,0.151021,0.964849
0.271471,-0.0771312,0.125103,0.138851,0.176092,0.157837,0.961665
0.285649,-0.0761569,0.126872,0.143036,0.184356,0.164705,0.958345
0.299698,-0.0749218,0.128466,0.147156,0.192551,0.171627,0.954889
0.313586,-0.0734684,0.129911,0.151235,0.200659,0.178606,0.951296
0.327289,-0.0718358,0.131232,0.155293,0.208667,0.185641,0.947565
0.340793,-0.0700576,0.132451,0.159349,0.216563,0.192729,0.943697
0.35409,-0.0681609,0.133582,0.163415,0.224341,0.199865,0.939692
0.367181,-0.0661643,0.134637,0.1675,0.231997,0.207044,0.93555
0.380071,-0.0640772,0.135621,0.171606,0.239533,0.214259,0.931272
0.392776,-0.0618981,0.136534,0.175732,0.246953,0.221502,0.92686
0.405312,-0.0596143,0.13737,0.179868,0.254265,0.228765,0.922314
0.417703,-0.0572016,0.138119,0.184001,0.261483,0.23604,0.917636
0.429972,-0.0546246,0.138764,0.188113,0.268622,0.24332,0.912826
0.442143,-0.0518387,0.139288,0.19218,0.275699,0.250598,0.907886
0.45434,-0.0485804,0.139572,0.196075,0.282811,0.25785,0.902821
0.466539,-0.0448376,0.139622,0.19979,0.289953,0.265079,0.897633
0.478705,-0.0406239,0.139456,0.203332,0.297114,0.272289,0.892322
0.490797,-0.0359735,0.1391,0.206717,0.304272,0.279486,0.88689
0.502774,-0.0309351,0.138588,0.209968,0.311407,0.286676,0.881338
0.514596,-0.025563,0.137957,0.213112,0.318494,0.293866,0.875664
0.526228,-0.019909,0.137246,0.216172,0.32551,0.301064,0.869869
0.537641,-0.0140148,0.136488,0.219169,0.332437,0.308278,0.863953
0.548811,-0.00790682,0.135717,0.222114,0.339256,0.315516,0.857916
0.55972,-0.00159298,0.134961,0.225008,0.345957,0.322784,0.85176
0.570348,0.00493673,0.134244,0.227844,0.352528,0.330093,0.845488
0.580678,0.0117074,0.133589,0.230608,0.358963,0.337453,0.839101
0.59069,0.0187536,0.13302,0.233278,0.365255,0.344874,0.832605
0.600363,0.0261129,0.132561,0.235833,0.371397,0.352369,0.826004
0.609671,0.0338177,0.132239,0.238249,0.377381,0.359949,0.819303
0.618588,0.0418897,0.132083,0.240511,0.383194,0.367624,0.812508
0.627087,0.050334,0.132126,0.242608,0.388825,0.375403,0.805624
0.635145,0.0591376,0.132399,0.244536,0.394258,0.383291,0.798656
0.642744,0.06827,0.132934,0.246302,0.399479,0.391288,0.791609
0.649877,0.077686,0.133754,0.247919,0.404476,0.399393,0.784487
0.656544,0.0873319,0.134878,0.249403,0.409241,0.407598,0.777292
0.662758,0.0971517,0.136312,0.250776,0.413771,0.415892,0.770025
0.668543,0.107094,0.138053,0.252057,0.418069,0.424259,0.762686
0.67393,0.117117,0.140083,0.253264,0.422148,0.432682,0.755272
0.678955,0.127195,0.142375,0.254407,0.426024,0.44114,0.747781
0.683658,0.137313,0.144891,0.255496,0.429721,0.449614,0.740209
0.688079,0.147475,0.147588,0.256531,0.433267,0.458083,0.732551
0.692253,0.157692,0.15042,0.257511,0.436692,0.466527,0.724804
0.696213,0.167983,0.15334,0.258431,0.440024,0.474927,0.716963
0.699982,0.178366,0.156306,0.259288,0.44329,0.483268,0.709025
